fecha,pais,hemisferio,car_type,payment_method,evento_especial,demanda_pasajeros
2024-02-25,Morocco,N,train_express,digital_wallet,0,2
2024-02-26,Morocco,N,luxury_bus,cash,0,16
2024-02-26,Morocco,N,luxury_bus,card,0,17
2024-02-26,Morocco,N,luxury_bus,digital_wallet,0,16
2024-02-26,Morocco,N,tourist_van,cash,0,125
2024-02-26,Morocco,N,tourist_van,card,0,136
2024-02-26,Morocco,N,tourist_van,digital_wallet,0,126
2024-02-26,Morocco,N,train_express,cash,0,27
2024-02-26,Morocco,N,train_express,card,0,23
2024-02-26,Morocco,N,train_express,digital_wallet,0,20
2024-02-27,Morocco,N,luxury_bus,cash,0,12
2024-02-27,Morocco,N,luxury_bus,card,0,16
2024-02-27,Morocco,N,luxury_bus,digital_wallet,0,32
2024-02-27,Morocco,N,tourist_van,cash,0,142
2024-02-27,Morocco,N,tourist_van,card,0,124
2024-02-27,Morocco,N,tourist_van,digital_wallet,0,137
2024-02-27,Morocco,N,train_express,cash,0,32
2024-02-27,Morocco,N,train_express,card,0,3
2024-02-27,Morocco,N,train_express,digital_wallet,0,30
2024-02-28,Morocco,N,luxury_bus,cash,0,15
2024-02-28,Morocco,N,luxury_bus,card,0,30
2024-02-28,Morocco,N,luxury_bus,digital_wallet,0,14
2024-02-28,Morocco,N,tourist_van,cash,0,114
2024-02-28,Morocco,N,tourist_van,card,0,116
2024-02-28,Morocco,N,tourist_van,digital_wallet,0,136
2024-02-28,Morocco,N,train_express,cash,0,26
2024-02-28,Morocco,N,train_express,card,0,13
2024-02-28,Morocco,N,train_express,digital_wallet,0,31
2024-02-29,Morocco,N,luxury_bus,cash,0,3
2024-02-29,Morocco,N,luxury_bus,card,0,23
2024-02-29,Morocco,N,luxury_bus,digital_wallet,0,9
2024-02-29,Morocco,N,tourist_van,cash,0,128
2024-02-29,Morocco,N,tourist_van,card,0,136
2024-02-29,Morocco,N,tourist_van,digital_wallet,0,125
2024-02-29,Morocco,N,train_express,cash,0,19
2024-02-29,Morocco,N,train_express,card,0,35
2024-02-29,Morocco,N,train_express,digital_wallet,0,16
2024-03-01,Morocco,N,luxury_bus,cash,0,95
2024-03-01,Morocco,N,luxury_bus,card,0,87
2024-03-01,Morocco,N,luxury_bus,digital_wallet,0,107
2024-03-01,Morocco,N,tourist_van,cash,0,290
2024-03-01,Morocco,N,tourist_van,card,0,258
2024-03-01,Morocco,N,tourist_van,digital_wallet,0,278
2024-03-01,Morocco,N,train_express,cash,0,92
2024-03-01,Morocco,N,train_express,card,0,98
2024-03-01,Morocco,N,train_express,digital_wallet,0,105
2024-03-02,Morocco,N,luxury_bus,cash,0,78
2024-03-02,Morocco,N,luxury_bus,card,0,101
2024-03-02,Morocco,N,luxury_bus,digital_wallet,0,99
2024-03-02,Morocco,N,tourist_van,cash,0,286
2024-03-02,Morocco,N,tourist_van,card,0,290
2024-03-02,Morocco,N,tourist_van,digital_wallet,0,291
2024-03-02,Morocco,N,train_express,cash,0,80
2024-03-02,Morocco,N,train_express,card,0,95
2024-03-02,Morocco,N,train_express,digital_wallet,0,95
2024-03-03,Morocco,N,luxury_bus,cash,0,20
2024-03-03,Morocco,N,luxury_bus,card,0,10
2024-03-03,Morocco,N,luxury_bus,digital_wallet,0,19
2024-03-03,Morocco,N,tourist_van,cash,0,227
2024-03-03,Morocco,N,tourist_van,card,0,213
2024-03-03,Morocco,N,tourist_van,digital_wallet,0,199
2024-03-03,Morocco,N,train_express,cash,0,30
2024-03-03,Morocco,N,train_express,card,0,11
2024-03-03,Morocco,N,train_express,digital_wallet,0,2
2024-03-04,Morocco,N,luxury_bus,cash,0,33
2024-03-04,Morocco,N,luxury_bus,card,0,23
2024-03-04,Morocco,N,luxury_bus,digital_wallet,0,41
2024-03-04,Morocco,N,tourist_van,cash,0,233
2024-03-04,Morocco,N,tourist_van,card,0,253
2024-03-04,Morocco,N,tourist_van,digital_wallet,0,236
2024-03-04,Morocco,N,train_express,cash,0,43
2024-03-04,Morocco,N,train_express,card,0,55
2024-03-04,Morocco,N,train_express,digital_wallet,0,19
2024-03-05,Morocco,N,luxury_bus,cash,0,48
2024-03-05,Morocco,N,luxury_bus,card,0,55
2024-03-05,Morocco,N,luxury_bus,digital_wallet,0,28
2024-03-05,Morocco,N,tourist_van,cash,0,246
2024-03-05,Morocco,N,tourist_van,card,0,237
2024-03-05,Morocco,N,tourist_van,digital_wallet,0,227
2024-03-05,Morocco,N,train_express,cash,0,53
2024-03-05,Morocco,N,train_express,card,0,73
2024-03-05,Morocco,N,train_express,digital_wallet,0,48
2024-03-06,Morocco,N,luxury_bus,cash,0,48
2024-03-06,Morocco,N,luxury_bus,card,0,40
2024-03-06,Morocco,N,luxury_bus,digital_wallet,0,35
2024-03-06,Morocco,N,tourist_van,cash,0,242
2024-03-06,Morocco,N,tourist_van,card,0,222
2024-03-06,Morocco,N,tourist_van,digital_wallet,0,233
2024-03-06,Morocco,N,train_express,cash,0,40
2024-03-06,Morocco,N,train_express,card,0,51
2024-03-06,Morocco,N,train_express,digital_wallet,0,49
2024-03-07,Morocco,N,luxury_bus,cash,0,58
2024-03-07,Morocco,N,luxury_bus,card,0,39
2024-03-07,Morocco,N,luxury_bus,digital_wallet,0,42
2024-03-07,Morocco,N,tourist_van,cash,0,221
2024-03-07,Morocco,N,tourist_van,card,0,227
2024-03-07,Morocco,N,tourist_van,digital_wallet,0,237
2024-03-07,Morocco,N,train_express,cash,0,55
2024-03-07,Morocco,N,train_express,card,0,34
2024-03-07,Morocco,N,train_express,digital_wallet,0,56
2024-03-08,Morocco,N,luxury_bus,cash,0,102
2024-03-08,Morocco,N,luxury_bus,card,0,105
2024-03-08,Morocco,N,luxury_bus,digital_wallet,0,123
2024-03-08,Morocco,N,tourist_van,cash,0,263
2024-03-08,Morocco,N,tourist_van,card,0,273
2024-03-08,Morocco,N,tourist_van,digital_wallet,0,266
2024-03-08,Morocco,N,train_express,cash,0,103
2024-03-08,Morocco,N,train_express,card,0,108
2024-03-08,Morocco,N,train_express,digital_wallet,0,100
2024-03-09,Morocco,N,luxury_bus,cash,0,89
2024-03-09,Morocco,N,luxury_bus,card,0,87
2024-03-09,Morocco,N,luxury_bus,digital_wallet,0,130
2024-03-09,Morocco,N,tourist_van,cash,0,274
2024-03-09,Morocco,N,tourist_van,card,0,289
2024-03-09,Morocco,N,tourist_van,digital_wallet,0,296
2024-03-09,Morocco,N,train_express,cash,0,91
2024-03-09,Morocco,N,train_express,card,0,103
2024-03-09,Morocco,N,train_express,digital_wallet,0,91
2024-03-10,Morocco,N,luxury_bus,cash,0,21
2024-03-10,Morocco,N,luxury_bus,card,0,38
2024-03-10,Morocco,N,luxury_bus,digital_wallet,0,32
2024-03-10,Morocco,N,tourist_van,cash,0,222
2024-03-10,Morocco,N,tourist_van,card,0,196
2024-03-10,Morocco,N,tourist_van,digital_wallet,0,191
2024-03-10,Morocco,N,train_express,cash,0,14
2024-03-10,Morocco,N,train_express,card,0,16
2024-03-10,Morocco,N,train_express,digital_wallet,0,29
2024-03-11,Morocco,N,luxury_bus,cash,0,25
2024-03-11,Morocco,N,luxury_bus,card,0,64
2024-03-11,Morocco,N,luxury_bus,digital_wallet,0,44
2024-03-11,Morocco,N,tourist_van,cash,0,227
2024-03-11,Morocco,N,tourist_van,card,0,220
2024-03-11,Morocco,N,tourist_van,digital_wallet,0,213
2024-03-11,Morocco,N,train_express,cash,0,55
2024-03-11,Morocco,N,train_express,card,0,46
2024-03-11,Morocco,N,train_express,digital_wallet,0,30
2024-03-12,Morocco,N,luxury_bus,cash,0,30
2024-03-12,Morocco,N,luxury_bus,card,0,42
2024-03-12,Morocco,N,luxury_bus,digital_wallet,0,66
2024-03-12,Morocco,N,tourist_van,cash,0,229
2024-03-12,Morocco,N,tourist_van,card,0,215
2024-03-12,Morocco,N,tourist_van,digital_wallet,0,230
2024-03-12,Morocco,N,train_express,cash,0,42
2024-03-12,Morocco,N,train_express,card,0,13
2024-03-12,Morocco,N,train_express,digital_wallet,0,45
2024-03-13,Morocco,N,luxury_bus,cash,0,43
2024-03-13,Morocco,N,luxury_bus,card,0,54
2024-03-13,Morocco,N,luxury_bus,digital_wallet,0,68
2024-03-13,Morocco,N,tourist_van,cash,0,246
2024-03-13,Morocco,N,tourist_van,card,0,229
2024-03-13,Morocco,N,tourist_van,digital_wallet,0,219
2024-03-13,Morocco,N,train_express,cash,0,76
2024-03-13,Morocco,N,train_express,card,0,46
2024-03-13,Morocco,N,train_express,digital_wallet,0,46
2024-03-14,Morocco,N,luxury_bus,cash,0,45
2024-03-14,Morocco,N,luxury_bus,card,0,48
2024-03-14,Morocco,N,luxury_bus,digital_wallet,0,44
2024-03-14,Morocco,N,tourist_van,cash,0,226
2024-03-14,Morocco,N,tourist_van,card,0,226
2024-03-14,Morocco,N,tourist_van,digital_wallet,0,232
2024-03-14,Morocco,N,train_express,cash,0,39
2024-03-14,Morocco,N,train_express,card,0,37
2024-03-14,Morocco,N,train_express,digital_wallet,0,47
2024-03-15,Morocco,N,luxury_bus,cash,0,108
2024-03-15,Morocco,N,luxury_bus,card,0,119
2024-03-15,Morocco,N,luxury_bus,digital_wallet,0,69
2024-03-15,Morocco,N,tourist_van,cash,0,311
2024-03-15,Morocco,N,tourist_van,card,0,303
2024-03-15,Morocco,N,tourist_van,digital_wallet,0,263
2024-03-15,Morocco,N,train_express,cash,0,106
2024-03-15,Morocco,N,train_express,card,0,96
2024-03-15,Morocco,N,train_express,digital_wallet,0,84
2024-03-16,Morocco,N,luxury_bus,cash,0,76
2024-03-16,Morocco,N,luxury_bus,card,0,87
2024-03-16,Morocco,N,luxury_bus,digital_wallet,0,122
2024-03-16,Morocco,N,tourist_van,cash,0,284
2024-03-16,Morocco,N,tourist_van,card,0,303
2024-03-16,Morocco,N,tourist_van,digital_wallet,0,296
2024-03-16,Morocco,N,train_express,cash,0,72
2024-03-16,Morocco,N,train_express,card,0,94
2024-03-16,Morocco,N,train_express,digital_wallet,0,106
2024-03-17,Morocco,N,luxury_bus,cash,0,2
2024-03-17,Morocco,N,luxury_bus,card,0,24
2024-03-17,Morocco,N,luxury_bus,digital_wallet,0,13
2024-03-17,Morocco,N,tourist_van,cash,0,198
2024-03-17,Morocco,N,tourist_van,card,0,211
2024-03-17,Morocco,N,tourist_van,digital_wallet,0,208
2024-03-17,Morocco,N,train_express,cash,0,11
2024-03-17,Morocco,N,train_express,card,0,30
2024-03-17,Morocco,N,train_express,digital_wallet,0,3
2024-03-18,Morocco,N,luxury_bus,cash,0,53
2024-03-18,Morocco,N,luxury_bus,card,0,53
2024-03-18,Morocco,N,luxury_bus,digital_wallet,0,42
2024-03-18,Morocco,N,tourist_van,cash,0,237
2024-03-18,Morocco,N,tourist_van,card,0,218
2024-03-18,Morocco,N,tourist_van,digital_wallet,0,244
2024-03-18,Morocco,N,train_express,cash,0,43
2024-03-18,Morocco,N,train_express,card,0,39
2024-03-18,Morocco,N,train_express,digital_wallet,0,58
2024-03-19,Morocco,N,luxury_bus,cash,0,37
2024-03-19,Morocco,N,luxury_bus,card,0,29
2024-03-19,Morocco,N,luxury_bus,digital_wallet,0,27
2024-03-19,Morocco,N,tourist_van,cash,0,240
2024-03-19,Morocco,N,tourist_van,card,0,217
2024-03-19,Morocco,N,tourist_van,digital_wallet,0,254
2024-03-19,Morocco,N,train_express,cash,0,21
2024-03-19,Morocco,N,train_express,card,0,66
2024-03-19,Morocco,N,train_express,digital_wallet,0,48
2024-03-20,Morocco,N,luxury_bus,cash,0,45
2024-03-20,Morocco,N,luxury_bus,card,0,39
2024-03-20,Morocco,N,luxury_bus,digital_wallet,0,50
2024-03-20,Morocco,N,tourist_van,cash,0,232
2024-03-20,Morocco,N,tourist_van,card,0,246
2024-03-20,Morocco,N,tourist_van,digital_wallet,0,234
2024-03-20,Morocco,N,train_express,cash,0,47
2024-03-20,Morocco,N,train_express,card,0,41
2024-03-20,Morocco,N,train_express,digital_wallet,0,45
2024-03-21,Morocco,N,luxury_bus,cash,0,49
2024-03-21,Morocco,N,luxury_bus,card,0,25
2024-03-21,Morocco,N,luxury_bus,digital_wallet,0,30
2024-03-21,Morocco,N,tourist_van,cash,0,242
2024-03-21,Morocco,N,tourist_van,card,0,235
2024-03-21,Morocco,N,tourist_van,digital_wallet,0,230
2024-03-21,Morocco,N,train_express,cash,0,46
2024-03-21,Morocco,N,train_express,card,0,50
2024-03-21,Morocco,N,train_express,digital_wallet,0,39
2024-03-22,Morocco,N,luxury_bus,cash,0,76
2024-03-22,Morocco,N,luxury_bus,card,0,103
2024-03-22,Morocco,N,luxury_bus,digital_wallet,0,89
2024-03-22,Morocco,N,tourist_van,cash,0,278
2024-03-22,Morocco,N,tourist_van,card,0,267
2024-03-22,Morocco,N,tourist_van,digital_wallet,0,300
2024-03-22,Morocco,N,train_express,cash,0,91
2024-03-22,Morocco,N,train_express,card,0,104
2024-03-22,Morocco,N,train_express,digital_wallet,0,113
2024-03-23,Morocco,N,luxury_bus,cash,0,106
2024-03-23,Morocco,N,luxury_bus,card,0,113
2024-03-23,Morocco,N,luxury_bus,digital_wallet,0,79
2024-03-23,Morocco,N,tourist_van,cash,0,257
2024-03-23,Morocco,N,tourist_van,card,0,280
2024-03-23,Morocco,N,tourist_van,digital_wallet,0,288
2024-03-23,Morocco,N,train_express,cash,0,92
2024-03-23,Morocco,N,train_express,card,0,92
2024-03-23,Morocco,N,train_express,digital_wallet,0,103
2024-03-24,Morocco,N,luxury_bus,cash,0,7
2024-03-24,Morocco,N,luxury_bus,card,0,8
2024-03-24,Morocco,N,luxury_bus,digital_wallet,0,2
2024-03-24,Morocco,N,tourist_van,cash,0,192
2024-03-24,Morocco,N,tourist_van,card,0,187
2024-03-24,Morocco,N,tourist_van,digital_wallet,0,191
2024-03-24,Morocco,N,train_express,cash,0,28
2024-03-24,Morocco,N,train_express,card,0,4
2024-03-24,Morocco,N,train_express,digital_wallet,0,47
2024-03-25,Morocco,N,luxury_bus,cash,0,52
2024-03-25,Morocco,N,luxury_bus,card,0,48
2024-03-25,Morocco,N,luxury_bus,digital_wallet,0,35
2024-03-25,Morocco,N,tourist_van,cash,0,241
2024-03-25,Morocco,N,tourist_van,card,0,226
2024-03-25,Morocco,N,tourist_van,digital_wallet,0,234
2024-03-25,Morocco,N,train_express,cash,0,76
2024-03-25,Morocco,N,train_express,card,0,45
2024-03-25,Morocco,N,train_express,digital_wallet,0,60
2024-03-26,Morocco,N,luxury_bus,cash,0,37
2024-03-26,Morocco,N,luxury_bus,card,0,45
2024-03-26,Morocco,N,luxury_bus,digital_wallet,0,67
2024-03-26,Morocco,N,tourist_van,cash,0,225
2024-03-26,Morocco,N,tourist_van,card,0,255
2024-03-26,Morocco,N,tourist_van,digital_wallet,0,241
2024-03-26,Morocco,N,train_express,cash,0,39
2024-03-26,Morocco,N,train_express,card,0,53
2024-03-26,Morocco,N,train_express,digital_wallet,0,57
2024-03-27,Morocco,N,luxury_bus,cash,0,53
2024-03-27,Morocco,N,luxury_bus,card,0,27
2024-03-27,Morocco,N,luxury_bus,digital_wallet,0,37
2024-03-27,Morocco,N,tourist_van,cash,0,230
2024-03-27,Morocco,N,tourist_van,card,0,232
2024-03-27,Morocco,N,tourist_van,digital_wallet,0,240
2024-03-27,Morocco,N,train_express,cash,0,48
2024-03-27,Morocco,N,train_express,card,0,30
2024-03-27,Morocco,N,train_express,digital_wallet,0,50
2024-03-28,Morocco,N,luxury_bus,cash,0,53
2024-03-28,Morocco,N,luxury_bus,card,0,53
2024-03-28,Morocco,N,luxury_bus,digital_wallet,0,59
2024-03-28,Morocco,N,tourist_van,cash,0,243
2024-03-28,Morocco,N,tourist_van,card,0,238
2024-03-28,Morocco,N,tourist_van,digital_wallet,0,232
2024-03-28,Morocco,N,train_express,cash,0,26
2024-03-28,Morocco,N,train_express,card,0,51
2024-03-28,Morocco,N,train_express,digital_wallet,0,48
2024-03-29,Morocco,N,luxury_bus,cash,0,89
2024-03-29,Morocco,N,luxury_bus,card,0,85
2024-03-29,Morocco,N,luxury_bus,digital_wallet,0,88
2024-03-29,Morocco,N,tourist_van,cash,0,285
2024-03-29,Morocco,N,tourist_van,card,0,287
2024-03-29,Morocco,N,tourist_van,digital_wallet,0,296
2024-03-29,Morocco,N,train_express,cash,0,86
2024-03-29,Morocco,N,train_express,card,0,101
2024-03-29,Morocco,N,train_express,digital_wallet,0,112
2024-03-30,Morocco,N,luxury_bus,cash,0,105
2024-03-30,Morocco,N,luxury_bus,card,0,102
2024-03-30,Morocco,N,luxury_bus,digital_wallet,0,95
2024-03-30,Morocco,N,tourist_van,cash,0,293
2024-03-30,Morocco,N,tourist_van,card,0,284
2024-03-30,Morocco,N,tourist_van,digital_wallet,0,291
2024-03-30,Morocco,N,train_express,cash,0,105
2024-03-30,Morocco,N,train_express,card,0,116
2024-03-30,Morocco,N,train_express,digital_wallet,0,90
2024-03-31,Morocco,N,luxury_bus,cash,0,14
2024-03-31,Morocco,N,luxury_bus,card,0,11
2024-03-31,Morocco,N,luxury_bus,digital_wallet,0,33
2024-03-31,Morocco,N,tourist_van,cash,0,205
2024-03-31,Morocco,N,tourist_van,card,0,215
2024-03-31,Morocco,N,tourist_van,digital_wallet,0,185
2024-03-31,Morocco,N,train_express,cash,0,19
2024-03-31,Morocco,N,train_express,card,0,27
2024-03-31,Morocco,N,train_express,digital_wallet,0,17
2024-04-01,Morocco,N,luxury_bus,cash,0,59
2024-04-01,Morocco,N,luxury_bus,card,0,40
2024-04-01,Morocco,N,luxury_bus,digital_wallet,0,63
2024-04-01,Morocco,N,tourist_van,cash,0,260
2024-04-01,Morocco,N,tourist_van,card,0,229
2024-04-01,Morocco,N,tourist_van,digital_wallet,0,228
2024-04-01,Morocco,N,train_express,cash,0,63
2024-04-01,Morocco,N,train_express,card,0,65
2024-04-01,Morocco,N,train_express,digital_wallet,0,40
2024-04-02,Morocco,N,luxury_bus,cash,0,41
2024-04-02,Morocco,N,luxury_bus,card,0,42
2024-04-02,Morocco,N,luxury_bus,digital_wallet,0,30
2024-04-02,Morocco,N,tourist_van,cash,0,222
2024-04-02,Morocco,N,tourist_van,card,0,221
2024-04-02,Morocco,N,tourist_van,digital_wallet,0,224
2024-04-02,Morocco,N,train_express,cash,0,45
2024-04-02,Morocco,N,train_express,card,0,49
2024-04-02,Morocco,N,train_express,digital_wallet,0,64
2024-04-03,Morocco,N,luxury_bus,cash,0,34
2024-04-03,Morocco,N,luxury_bus,card,0,58
2024-04-03,Morocco,N,luxury_bus,digital_wallet,0,43
2024-04-03,Morocco,N,tourist_van,cash,0,232
2024-04-03,Morocco,N,tourist_van,card,0,241
2024-04-03,Morocco,N,tourist_van,digital_wallet,0,219
2024-04-03,Morocco,N,train_express,cash,0,50
2024-04-03,Morocco,N,train_express,card,0,48
2024-04-03,Morocco,N,train_express,digital_wallet,0,52
2024-04-04,Morocco,N,luxury_bus,cash,0,49
2024-04-04,Morocco,N,luxury_bus,card,0,75
2024-04-04,Morocco,N,luxury_bus,digital_wallet,0,38
2024-04-04,Morocco,N,tourist_van,cash,0,227
2024-04-04,Morocco,N,tourist_van,card,0,225
2024-04-04,Morocco,N,tourist_van,digital_wallet,0,226
2024-04-04,Morocco,N,train_express,cash,0,38
2024-04-04,Morocco,N,train_express,card,0,60
2024-04-04,Morocco,N,train_express,digital_wallet,0,63
2024-04-05,Morocco,N,luxury_bus,cash,0,79
2024-04-05,Morocco,N,luxury_bus,card,0,91
2024-04-05,Morocco,N,luxury_bus,digital_wallet,0,107
2024-04-05,Morocco,N,tourist_van,cash,0,266
2024-04-05,Morocco,N,tourist_van,card,0,296
2024-04-05,Morocco,N,tourist_van,digital_wallet,0,290
2024-04-05,Morocco,N,train_express,cash,0,68
2024-04-05,Morocco,N,train_express,card,0,119
2024-04-05,Morocco,N,train_express,digital_wallet,0,122
2024-04-06,Morocco,N,luxury_bus,cash,0,79
2024-04-06,Morocco,N,luxury_bus,card,0,96
2024-04-06,Morocco,N,luxury_bus,digital_wallet,0,104
2024-04-06,Morocco,N,tourist_van,cash,0,277
2024-04-06,Morocco,N,tourist_van,card,0,296
2024-04-06,Morocco,N,tourist_van,digital_wallet,0,312
2024-04-06,Morocco,N,train_express,cash,0,84
2024-04-06,Morocco,N,train_express,card,0,91
2024-04-06,Morocco,N,train_express,digital_wallet,0,84
2024-04-07,Morocco,N,luxury_bus,cash,0,7
2024-04-07,Morocco,N,luxury_bus,card,0,16
2024-04-07,Morocco,N,luxury_bus,digital_wallet,0,37
2024-04-07,Morocco,N,tourist_van,cash,0,197
2024-04-07,Morocco,N,tourist_van,card,0,206
2024-04-07,Morocco,N,tourist_van,digital_wallet,0,203
2024-04-07,Morocco,N,train_express,cash,0,30
2024-04-07,Morocco,N,train_express,card,0,46
2024-04-07,Morocco,N,train_express,digital_wallet,0,10
2024-04-08,Morocco,N,luxury_bus,cash,0,40
2024-04-08,Morocco,N,luxury_bus,card,0,58
2024-04-08,Morocco,N,luxury_bus,digital_wallet,0,54
2024-04-08,Morocco,N,tourist_van,cash,0,255
2024-04-08,Morocco,N,tourist_van,card,0,240
2024-04-08,Morocco,N,tourist_van,digital_wallet,0,229
2024-04-08,Morocco,N,train_express,cash,0,53
2024-04-08,Morocco,N,train_express,card,0,59
2024-04-08,Morocco,N,train_express,digital_wallet,0,56
2024-04-09,Morocco,N,luxury_bus,cash,0,52
2024-04-09,Morocco,N,luxury_bus,card,0,59
2024-04-09,Morocco,N,luxury_bus,digital_wallet,0,60
2024-04-09,Morocco,N,tourist_van,cash,0,250
2024-04-09,Morocco,N,tourist_van,card,0,241
2024-04-09,Morocco,N,tourist_van,digital_wallet,0,231
2024-04-09,Morocco,N,train_express,cash,0,48
2024-04-09,Morocco,N,train_express,card,0,60
2024-04-09,Morocco,N,train_express,digital_wallet,0,36
2024-04-10,Morocco,N,luxury_bus,cash,0,50
2024-04-10,Morocco,N,luxury_bus,card,0,41
2024-04-10,Morocco,N,luxury_bus,digital_wallet,0,46
2024-04-10,Morocco,N,tourist_van,cash,0,248
2024-04-10,Morocco,N,tourist_van,card,0,235
2024-04-10,Morocco,N,tourist_van,digital_wallet,0,234
2024-04-10,Morocco,N,train_express,cash,0,30
2024-04-10,Morocco,N,train_express,card,0,55
2024-04-10,Morocco,N,train_express,digital_wallet,0,54
2024-04-11,Morocco,N,luxury_bus,cash,0,72
2024-04-11,Morocco,N,luxury_bus,card,0,42
2024-04-11,Morocco,N,luxury_bus,digital_wallet,0,49
2024-04-11,Morocco,N,tourist_van,cash,0,236
2024-04-11,Morocco,N,tourist_van,card,0,252
2024-04-11,Morocco,N,tourist_van,digital_wallet,0,232
2024-04-11,Morocco,N,train_express,cash,0,49
2024-04-11,Morocco,N,train_express,card,0,53
2024-04-11,Morocco,N,train_express,digital_wallet,0,48
2024-04-12,Morocco,N,luxury_bus,cash,0,81
2024-04-12,Morocco,N,luxury_bus,card,0,103
2024-04-12,Morocco,N,luxury_bus,digital_wallet,0,114
2024-04-12,Morocco,N,tourist_van,cash,0,261
2024-04-12,Morocco,N,tourist_van,card,0,290
2024-04-12,Morocco,N,tourist_van,digital_wallet,0,280
2024-04-12,Morocco,N,train_express,cash,0,100
2024-04-12,Morocco,N,train_express,card,0,83
2024-04-12,Morocco,N,train_express,digital_wallet,0,94
2024-04-13,Morocco,N,luxury_bus,cash,0,91
2024-04-13,Morocco,N,luxury_bus,card,0,120
2024-04-13,Morocco,N,luxury_bus,digital_wallet,0,100
2024-04-13,Morocco,N,tourist_van,cash,0,266
2024-04-13,Morocco,N,tourist_van,card,0,311
2024-04-13,Morocco,N,tourist_van,digital_wallet,0,271
2024-04-13,Morocco,N,train_express,cash,0,60
2024-04-13,Morocco,N,train_express,card,0,106
2024-04-13,Morocco,N,train_express,digital_wallet,0,95
